n,time(seconds)
115600,7.64546
115700,7.68846
115800,7.73417
115900,7.78029
116000,7.82716
116100,7.87426
116200,7.91981
116300,7.96395
116400,8.0065
116500,8.04961
116600,8.09274
116700,8.13511
116800,8.17747
116900,8.21898
117000,8.26031
117100,8.30356
117200,8.34617
117300,8.38749
117400,8.42778
117500,8.46922
117600,8.51152
117700,8.55269
117800,8.59548
117900,8.63749
118000,8.6808
118100,8.72194
118200,8.76419
118300,8.80748
118400,8.85041
118500,8.89451
118600,8.93759
118700,8.98176
118800,9.02577
118900,9.06848
119000,9.11154
119100,9.15443
119200,9.19749
119300,9.24025
119400,9.28373
119500,9.32786
119600,9.37067
119700,9.41431
119800,9.45691
119900,9.49972
120000,9.54181
120100,9.58326
120200,9.62484
120300,9.66939
120400,9.71492
120500,9.7596
120600,9.80388
120700,9.84694
120800,9.89076
120900,9.93516
121000,9.9796
121100,10.0237
121200,10.0687
121300,10.1119
121400,10.1563
121500,10.2021
121600,10.2462
121700,10.289
121800,10.3305
121900,10.3714
122000,10.4117
122100,10.4532
122200,10.4952
122300,10.537
122400,10.5793
122500,10.6222
122600,10.6635
122700,10.7053
122800,10.7475
122900,10.7891
123000,10.8306
123100,10.8708
123200,10.9119
123300,10.9547
123400,10.9975
123500,11.0405
123600,11.085
123700,11.1279
123800,11.1723
123900,11.217
124000,11.2613
124100,11.3079
124200,11.3526
124300,11.3971
124400,11.4405
124500,11.4829
124600,11.527
124700,11.5702
124800,11.6109
124900,11.6515
125000,11.6919
125100,11.7341
125200,11.7763
125300,11.8175
125400,11.8573
125500,11.8982
125600,11.9391
125700,11.979
125800,12.0189
125900,12.0602
126000,12.1007
126100,12.1422
126200,12.1845
126300,12.2266
126400,12.2687
126500,12.3099
126600,12.3514
126700,12.3936
126800,12.4358
126900,12.4801
127000,12.5244
127100,12.5665
127200,12.6081
127300,12.6514
127400,12.6926
127500,12.7337
127600,12.7762
127700,12.8201
127800,12.8634
127900,12.9086
128000,12.9528
128100,12.9969
128200,13.0421
128300,13.0854
128400,13.1272
128500,13.1698
128600,13.2133
128700,13.2552
128800,13.2976
128900,13.341
129000,13.384
129100,13.4288
129200,13.4719
129300,13.5146
129400,13.5564
129500,13.5969
129600,13.637
129700,13.6792
129800,13.7212
129900,13.7628
130000,13.8043
130100,13.8472
130200,13.889
130300,13.9313
130400,13.9731
130500,14.015
130600,14.0566
130700,14.0994
130800,14.1428
130900,14.1844
131000,14.2259
131100,14.2681
131200,14.3115
131300,14.3539
131400,14.3955
131500,14.4357
131600,14.4748
131700,14.5135
131800,14.5521
131900,14.5914
132000,14.6305
132100,14.6686
132200,14.7084
132300,14.748
132400,14.7875
132500,14.8276
132600,14.8687
132700,14.9099
132800,14.9502
132900,14.9907
133000,15.0334
133100,15.0766
133200,15.1191
133300,15.1616
133400,15.2042
133500,15.2465
133600,15.2878
133700,15.3277
133800,15.37
133900,15.4129
134000,15.4575
134100,15.5009
134200,15.5426
134300,15.585
134400,15.629
134500,15.6719
134600,15.7122
134700,15.752
134800,15.7934
134900,15.8345
135000,15.8764
135100,15.9186
135200,15.9611
135300,16.0046
135400,16.0498
135500,16.0958
135600,16.1417
135700,16.1847
135800,16.2276
135900,16.272
136000,16.3158
136100,16.3575
136200,16.3983
136300,16.4387
136400,16.4791
136500,16.5203
136600,16.5607
136700,16.6007
136800,16.6409
136900,16.6828
137000,16.7246
137100,16.7681
137200,16.8109
137300,16.8538
137400,16.896
137500,16.9398
137600,16.9813
137700,17.0209
137800,17.0609
137900,17.1009
138000,17.1409
138100,17.1814
138200,17.2214
138300,17.2626
138400,17.3045
138500,17.3445
138600,17.3846
138700,17.4263
138800,17.4667
138900,17.5068
139000,17.5468
139100,17.5885
139200,17.6297
139300,17.6684
139400,17.7072
139500,17.7467
139600,17.7869
139700,17.8284
139800,17.8705
139900,17.9129
140000,17.9546
140100,17.9963
140200,18.0368
140300,18.0765
140400,18.1172
140500,18.1584
140600,18.1987
140700,18.2372
140800,18.2778
140900,18.3178
141000,18.3565
141100,18.3951
141200,18.4348
141300,18.4753
141400,18.5147
141500,18.5538
141600,18.5929
141700,18.632
141800,18.6707
141900,18.7097
142000,18.7486
142100,18.7883
142200,18.8289
142300,18.8692
142400,18.909
142500,18.9493
142600,18.9915
142700,19.0322
142800,19.0729
142900,19.1133
143000,19.1538
143100,19.1945
143200,19.2341
143300,19.2729
143400,19.3105
143500,19.349
143600,19.3886
143700,19.4283
143800,19.4668
143900,19.5054
144000,19.544
144100,19.5833
144200,19.6233
144300,19.6636
144400,19.7037
144500,19.7427
144600,19.783
144700,19.8241
144800,19.8648
144900,19.9043
145000,19.9433
145100,19.9824
145200,20.0228
145300,20.0633
145400,20.1045
145500,20.1441
145600,20.1824
145700,20.2208
145800,20.2593
145900,20.2978
146000,20.3363
146100,20.3734
146200,20.4108
146300,20.4483
146400,20.4863
146500,20.5245
146600,20.5621
146700,20.6005
146800,20.6391
146900,20.6775
147000,20.7159
147100,20.7542
147200,20.7926
147300,20.8322
147400,20.8713
147500,20.9083
147600,20.9458
147700,20.9842
147800,21.0249
147900,21.0672
148000,21.1094
148100,21.1492
148200,21.1881
148300,21.2277
148400,21.2686
148500,21.3079
148600,21.3473
148700,21.3868
148800,21.4278
148900,21.4667
149000,21.5051
149100,21.5425
149200,21.5811
149300,21.6202
149400,21.658
149500,21.6947
149600,21.7312
149700,21.7694
149800,21.8077
149900,21.8451
150000,21.8827
150100,21.9198
150200,21.9569
150300,21.9941
150400,22.0321
150500,22.0693
150600,22.1071
150700,22.1462
150800,22.1867
150900,22.227
151000,22.2665
151100,22.3055
151200,22.3451
151300,22.3838
151400,22.4225
151500,22.4594
151600,22.4961
151700,22.5335
151800,22.5719
151900,22.611
152000,22.6478
152100,22.6866
152200,22.7254
152300,22.7634
152400,22.8014
152500,22.8393
152600,22.8761
152700,22.9115
152800,22.9477
152900,22.9839
153000,23.0198
153100,23.055
153200,23.0913
153300,23.13
153400,23.1667
153500,23.2032
153600,23.2408
153700,23.2788
153800,23.3165
153900,23.3542
154000,23.3918
154100,23.4284
154200,23.4649
154300,23.5018
154400,23.5375
154500,23.5733
154600,23.6105
154700,23.6476
154800,23.6839
154900,23.721
155000,23.7564
155100,23.7916
155200,23.827
155300,23.8621
155400,23.8966
155500,23.9323
155600,23.967
155700,24.0023
155800,24.0375
155900,24.0725
156000,24.1076
156100,24.1425
156200,24.1765
156300,24.2105
156400,24.2452
156500,24.2791
156600,24.3128
156700,24.3463
156800,24.3799
156900,24.4141
157000,24.4498
157100,24.4874
157200,24.5252
157300,24.5613
157400,24.5965
157500,24.6321
157600,24.6676
157700,24.7027
157800,24.7374
157900,24.7731
158000,24.8086
158100,24.8428
158200,24.8764
158300,24.9103
158400,24.9447
158500,24.9805
158600,25.0175
158700,25.0534
158800,25.0893
158900,25.1248
159000,25.1595
159100,25.1933
159200,25.2264
159300,25.2616
159400,25.2957
159500,25.3294
159600,25.3629
159700,25.3961
159800,25.4291
159900,25.4617
160000,25.4943
160100,25.5266
160200,25.5589
160300,25.5902
160400,25.6215
160500,25.6526
160600,25.6842
160700,25.7166
160800,25.7484
160900,25.7792
161000,25.8104
161100,25.8422
161200,25.8745
161300,25.9057
161400,25.9364
161500,25.9675
161600,25.9992
161700,26.0304
161800,26.0619
161900,26.095
162000,26.1286
162100,26.1601
162200,26.1911
162300,26.2228
162400,26.255
162500,26.2872
162600,26.319
162700,26.3507
162800,26.3826
162900,26.4147
163000,26.4466
163100,26.4784
163200,26.5102
163300,26.5419
